id,name,lat,long,addr:street,addr:housenumber,addr:city,addr:postcode,cuisine_or_amenity,opening_hours
106061288,Herrgott aus Sta',16.3161548,48.2146856,Speckbachergasse,14,Wien,1160,heuriger,We-Sa 15:00-23:00; Su 12:00-22:00
126502432,Rocky Docky Western Steak House,16.3191347,48.2182862,Rückertgasse,39,Wien,1160,steak_house,
217881130,Pizzeria Cipollino,16.319012,48.2178976,Rückertgasse,33,Wien,1160,pizza,
245495351,Kent,16.3362636,48.2127223,Brunnengasse,67,Wien,1160,turkish,"Mo-Su,PH 06:00-02:00"
249510945,McDonald's,16.3352252,48.2089601,Thaliastraße,17,Wien,1160,fast_food,
249568684,Euro Pizza,16.3333162,48.2094857,Kirchstetterngasse,40,Wien,1160,fast_food,
258051472,Ottakringer Sportkantine,16.303154,48.2154323,Erdbrustgasse,20,Wien,1160,cafe,
258051477,Gasthaus Schmid,16.30118,48.2162783,Kollburggasse,4,Wien,1160,regional,"We-Su 11:00-16:00; Mo,Tu off"
309293361,La Valletta,16.3093392,48.2114722,Enenkelstraße,27,Wien,1160,italian,We-Mo 11:00-22:00
309293363,Schwarzer Rabe,16.3137599,48.2135666,Ottakringer Straße,180,Wien,1160,pub,Mo-Su 16:00-01:00; PH 16:00-01:00
333371991,Grünes Licht,16.3051414,48.2229914,Gomperzgasse,1-5,Wien,1160,bar,
364040659,Gelbmanns Gaststube,16.3127777,48.2171416,Wilhelminenstraße,62,Wien,1160,restaurant,Tu-Sa 10:00-23:00
403107779,Buschenschank Herrmann,16.2869245,48.2138234,Johann-Staud-Straße,51,Wien,1160,heuriger,"PH,Th-Tu 15:30-22:00"
410711013,Saigon,16.3345568,48.2111709,Neulerchenfelder Straße,37,Wien,1160,vietnamese,"Tu-Su,PH 11:30-23:30"
410711016,Liebhart,16.3259585,48.2102883,Thaliastraße,63,Wien,1160,regional,"Mo-Fr 10:00-14:00,17:00-21:00"
410711018,das Bach,16.327079,48.2108799,Bachgasse,21,Wien,1160,pub,Mo-Th 20:00-02:00;Fr-Sa 20:00-04:00
418743589,De Felipe,16.3276542,48.2103529,Richard-Wagner-Platz,17,Wien,1160,italian,"Mo-Sa 11:00-24:00; Su, PH 17:00-24:00"
441593551,Eissalon Mauß,16.3051899,48.2135541,Montleartstraße,72,Wien,1160,ice_cream,Mo-Su 10:00-22:00
441752550,Pizzeria Di Ani,16.3302333,48.2047913,Fröbelgasse,3,Wien,1160,pizza,
469485014,Gasthaus Starchant,16.2885406,48.2130625,Johann-Staud-Straße,27,Wien,1160,restaurant,
527555412,Terminal Gastro Bar,16.3132769,48.2134027,Ottakringer Straße,167,Wien,1160,cafe,08:00-24:00
527555429,Iron Chef,16.3142558,48.2123987,Thaliastraße,128,Wien,1160,chinese,
527555451,Ottakrügerl,16.3138634,48.2167002,Wilhelminenstraße,51,Wien,1160,pub,
618477202,Etno Restaurant Konak,16.3306039,48.2059833,Fröbelgasse,13,Wien,1160,balkan;grill,
768480198,la Salvia,16.3350417,48.2131426,Brunnenmarkt,,Wien,1160,bar,We-Th 16:00-21:30; Fr 10:00-21:30; Sa 08:00-13:00
778586252,Schnitzleria,16.3086978,48.2130068,Thaliastraße,133,Wien,1160,fast_food,Mo-Su 10:00-22:00
871777995,Denis,16.3355924,48.2100517,Brunnenmarkt,,Wien,1160,turkish,"Mo-Su,PH 07:00-23:00"
871778002,Wolfsberger,16.3143023,48.216141,Lienfeldergasse,35,Wien,1160,regional,
1067943848,Duru,16.3251193,48.2108735,Feßtgasse,gegenüber 2,Wien,1160,fast_food,
1068145293,Weinschenke zur blauen Nos'n,16.295241,48.2110412,Johann-Staud-Straße,9A,Wien,1160,heuriger,
1346775395,Gasthaus zur Grünen Laterne,16.3195637,48.2203343,Paletzgasse,10,Wien,1160,regional,Mo-Su 08:30-22:00
1416644638,Hendlparadies,16.3070264,48.2134847,Thaliastraße,158,Wien,1160,fast_food,Mo-Fr 08:00-20:00; Sa 09:00-16:00
1416644640,NIGLS Gastwirtschaft,16.3046773,48.2111728,Montleartstraße,54,Wien,1160,regional,"Mo-Fr 11:00-22:00, PH,Su 11:00-04:00"
1445235611,Retsina,16.3136472,48.2124766,Thaliastraße,132,Wien,1160,greek,
1485601687,Blunzenstricker,16.3284338,48.2135289,Ottakringer Straße,71,Wien,1160,regional,Mo-Fr 16:00-00:00; Sa 12:00-00:00
1488907662,Achillion,16.3063883,48.2142351,Ottakringer Straße,233,Wien,1160,greek,
1488907664,Heuriger Ottakring,16.3075601,48.214313,Ottakringer Straße,225,Wien,1160,heuriger,We-Sa 15:00-22:30; Su 10:00-14:30
1513237751,Dolce Lago,16.3367079,48.2140858,Payergasse,10,Wien,1160,italian,Mo 16:00-00:00; Tu-We 08:00-00:00; Th 08:00-00:30; Fr 08:00-02:00; Sa 09:00-02:00; Su 09:00-00:00
1570195661,Cafe Weidinger,16.3365093,48.2043224,Gablenzgasse,2,Wien,1160,cafe,Mo-Su 08:00-00:00
1605805453,Cafe Panorama,16.3295029,48.2061052,Liebhartsgasse,13,Wien,1160,cafe,
1717868121,Derwisch,16.3372619,48.2075389,Lerchenfelder Gürtel,29,Wien,1160,pub,Su-Th 14:00-02:00; Fr-Sa 14:00-04:00
1812917808,SOFI Vera Pizza Napolitana,16.336578,48.2138,Brunnenmarkt,,Wien,1160,pizza,Mo-Fr 17:30-23:00; Sa 13:00-23:00
1841473771,Wetter,16.3345802,48.2135848,Yppenplatz,11,Wien,1160,italian,
1841533958,Cafe C.I.,16.3361228,48.2140152,Payergasse,12,Wien,1160,pub,Mo-Sa 08:00-02:00; Su 10:00-02:00
1841540786,ANDO,16.3361351,48.2138469,Brunnenmarkt,,Wien,1160,pub,
1912668920,La Perla,16.3237143,48.2067483,Herbststraße,59,Wien,1160,pizza,unknown
1912681489,Paolo Bortolotti,16.3246412,48.2105844,Thaliastraße,71,Wien,1160,ice_cream,"Feb 20-Oct 15 Mo-Su,PH 09:00-21:00"
1913129892,Futtertopf,16.3076794,48.2170622,Sandleitengasse,12,Wien,1160,regional;pizza,Mo-Su 10:00-23:30
1927759612,The Loft,16.3381486,48.2089053,Thaliastraße,2,Wien,1160,bar,Tu-We 19:00-02:00;Th 17:30-02:00;Fr-Sa 20:00-04:00
1942541015,DS Arjuna,16.3076756,48.2195692,Sandleitengasse,32,Wien,1160,indian,Mo-Sa 11:00-19:00
1991433140,Bierosophie,16.3259232,48.2053228,Gablenzgasse,60,Wien,1160,regional,
2077922996,Pizza Maroltinger,16.3069213,48.2141011,Maroltingergasse,102,Wien,1160,pizza,
2077922997,Zlatni Pek,16.308562,48.2130395,Thaliastraße,133,Wien,1160,balkan,"Mo-Sa 10:00-22:00, Su,PH 10:00-20:00"
2086495843,Yummy house,16.3092392,48.2081473,Gutraterplatz,4,Wien,1160,asian;chinese,"Mo-Su 12:00-22:00; Tu,We off"
2086495846,Otti,16.3086154,48.2079912,Wernhardtstraße,2,Wien,1160,cafe,"We,Th 09:00-20:00; Fr,Sa 09:00-22:00; Su 09:00-16:00; Mo,Tu off"
2107053284,Cafe Concerto,16.3384909,48.2109421,Neulerchenfelder Straße,2,Wien,1160,pub,"Tu-Sa 19:00-04:00 open; Fr-Sa 19:00-04:00 open ""DJ Party Dancefloor"" || Sa-Su 06:00+ open ""Afterhour"""
2129501690,Tropikal,16.3085416,48.2151462,Odoakergasse,8,Wien,1160,bar,"Tu-Su,PH 20:00-04:00; Mo off"
2313291176,Pizzeria D'Amigo,16.3195783,48.2169815,Wattgasse,37,Wien,1160,pizza,
2336844415,Cafe Bonsai,16.3381164,48.2148753,Ottakringer Straße,19,Wien,1160,pub,
2571390953,Lokanta Oase,16.3365124,48.2125434,Brunnenmarkt,,Wien,1160,turkish,"Mo-Su,PH 06:00-24:00"
2647300062,Select,16.3219922,48.2136395,Ottakringer Straße,126,Wien,1160,cafe,
3031707493,Naz Restaurant,16.3191835,48.2161165,Wattgasse,27,Wien,1160,turkish,
3034087245,Frei Café & Yoga,16.3366808,48.2089655,Thaliastraße,12,Wien,1160,cafe,We-Th 09:00-20:00; Fr-Sa 09:00-22:00; Su 09:00-16:00
3034088108,AnThalia 67,16.3254319,48.210466,Panikengasse,40,Wien,1160,cafe,"Su-Th 06:00-22:00; PH,Fr,Sa 06:00-23:00"
3273321595,The green bogey,16.3379308,48.214856,Ottakringer Straße,19,Wien,1160,pub,
3308136106,Twins,16.306802,48.2135116,Thaliastraße,158,Wien,1160,fast_food,"PH,Mo-Su 08:00-23:00"
3329236988,Royal Bombay Palace,16.3079394,48.2131414,Lorenz-Mandl-Gasse,62,Wien,1160,indian,
3360770299,Weberknecht,16.3385611,48.2102221,Lerchenfelder Gürtel,47,Wien,1160,bar,Mo-Su 16:00-04:00
3642077698,Fania,16.3356142,48.2139589,Yppengasse,1,Wien,1160,bar,
3675134325,Vier Sinne,16.3106521,48.21187,Huttengasse,83,Wien,1160,restaurant,"""nach Vereinbarung"""
3793982672,Cafe Yppen,16.3358517,48.2142704,Payergasse,14,Wien,1160,cafe,
3793983511,Level,16.3352069,48.214509,Yppengasse,7,Wien,1160,cafe,
3793983512,Bogaz,16.3351184,48.2144911,Ottakringer Straße,35,Wien,1160,fast_food,
3794006162,Café Apap,16.3349682,48.2144732,Ottakringer Straße,35,Wien,1160,cafe,
3794006167,Ottakringer,16.3335311,48.2143014,Hubergasse,16,Wien,1160,fast_food,Mo-Sa 08:00-20:00
3794006168,Speisen ohne Grenzen,16.3359061,48.2140183,Payergasse,14,Wien,1160,restaurant,Mo 16:00-23:00; Tu-Sa 09:00-23:00
3913107463,Movie Cafe,16.3071986,48.2150911,Musilplatz,9,Wien,1160,cafe,
3913191855,Schloss-Restaurant und Café,16.2856106,48.2194917,Savoyenstraße,2,Wien,1160,cafe,
3929688461,Cafe Monaco,16.3364637,48.2146823,Ottakringer Straße,27,Wien,1160,bar,
4114269763,Gitti´s Heuriger,16.3128204,48.2134703,Ottakringer Straße,177,Wien,1160,heuriger,Mo-Su 15:00-23:00
4149750848,Gasthaus Elsner,16.3339778,48.2041776,Gablenzgasse,16,Wien,1160,restaurant,Mo-Fr 10:00-22:00
4171290621,Völlerei,16.3361751,48.2130943,Yppenplatz,5,Wien,1160,regional,Tu-Fr 16:00+; Sa 10:00+; Su 11:00-15:00
4201710298,Halis Börek Salonu,16.3359854,48.2107188,Brunnenmarkt,,Wien,1160,restaurant,Mo-Su 05:00-22:00
4249070092,Restaurant National,16.3189505,48.2151295,Familienplatz,9,Wien,1160,austrian,
4249094989,beimir,16.3169854,48.2179701,Seeböckgasse,16,Wien,1160,bar,Tu-Sa 19:00-01:00
4344544555,ta'querida,16.3353943,48.2139283,Yppenplatz,2,Wien,1160,mexican,
4351593402,Schutzhaus Gartenfreunde Ottakring,16.2944774,48.2084073,Steinlegasse,15,Wien,1160,regional,"Fr-Tu 10:00-22:00; We,Th closed"
4630791640,Wirr am Brunnenmarkt,16.3364574,48.2134055,Brunnenmarkt,,Wien,1160,bar,Mo-Sa 08:00-23:00
4724609492,Pinar kebap,16.3196791,48.2099577,Arltgasse,42,Wien,1160,fast_food,Mo-Sa 08:00-21:00
4724647189,Boston pizza shoarma burger,16.3233908,48.2107706,Thaliastraße,79,Wien,1160,fast_food,Mo-Su 10:00-22:00
4813550122,Duru,16.32488,48.210539,Thaliastraße,69,Wien,1160,fast_food,Su-Fr 11:00-22:30
4928337811,Murati,16.3193521,48.2136029,Ottakringer Straße,146,Wien,1160,ice_cream,
4956300267,Café Scotch,16.3172098,48.2186633,Speckbachergasse,53,Wien,1160,cafe,Mo-Sa 06:00-00:00; Su 08:00-23:00
4999900292,Saigon Box,16.3358018,48.2101463,Brunnenmarkt,,Wien,1160,fast_food,Mo-Fr 10:00-18:00; Sa 10:00-17:00
5075684975,Nalin,16.3112993,48.2171426,Heigerleinstraße,23,Wien,1160,fast_food,
5091467147,Antiochia,16.3062545,48.2145834,Ottakringer Straße,242,Wien,1160,pizza;turkish;kebab,
5127814400,Domino,16.3275012,48.2050929,Habichergasse,2,Wien,1160,pub,
5138480793,Schnitzel Schuhmeierplatz,16.3186636,48.2112596,Schuhmeierplatz,12,Wien,1160,fast_food,
5243940867,Ottakringer Stub'n,16.3179313,48.213559,Ottakringer Straße,152,Wien,1160,restaurant,Mo-Fr 09:00-22:00; Sa 09:00-14:00; PH off
5268522922,Fresh & co,16.3181806,48.2115749,Thaliastraße,103,Wien,1160,fast_food,
5298403982,Familienstüberl,16.3173308,48.2148754,Degengasse,25,Wien,1160,restaurant,
