id,name,lat,long,addr:street,addr:housenumber,addr:city,addr:postcode,cuisine_or_amenity,opening_hours
335542588,Pizzeria Marina,16.4279028,48.162184,Simmeringer Hauptstraße,192A,Wien,1110,pizza,Tu-Su 11:00-21:45
336038309,Sini,16.4230756,48.1673671,Simmeringer Hauptstraße,152,Wien,1110,turkish,Mo-Su 08:00-23:00
344621456,Simmeringer Biergartl,16.4064111,48.1748557,Brehmstraße,1,Wien,1110,restaurant,Mo-Fr 09:00-23:00; Su 10:00-22:00
344983588,Mr Chen Asia Cuisine,16.4309483,48.1654683,Kaiser-Ebersdorfer Straße,84,Wien,1110,asian,"Mo,We,Th 11:30-15:00,17:30-22:00; Sa 11:30-22:00; Su 11:30-20:00"
346144460,The Golden Harp Irish Pub Simmering,16.4113839,48.1786564,Rautenstrauchgasse,1,Wien,1110,pub,So-Th 11:00-00:00; Fr-Sa 11:00-02:00
347439899,McDonald's,16.417015,48.1738982,Simmeringer Hauptstraße,113,Wien,1110,fast_food,Mo-Su 07:00-23:00
347442567,Café Frog,16.4217665,48.1696942,Simmeringer Hauptstraße,165,Wien,1110,bar,"Mo-Su 08:00-24:00, Fr-Sa 00:00-02:00"
352270388,Room Eleven,16.4173137,48.173005,Simmeringer Hauptstraße,100A,Wien,1110,bar,
353834307,Bio Green,16.3990163,48.1748944,Geiselbergstraße,14,Wien,1110,indian,
353834931,Shanghai City,16.4219963,48.1683994,Simmeringer Hauptstraße,142-150,Wien,1110,chinese,"Tu-Su 11:30-15:00,17:30-22:30"
353835123,Bierweiberl,16.4221428,48.1683099,Simmeringer Hauptstraße,142-150,Wien,1110,restaurant,
362372212,Espresso Elfi,16.4223757,48.1680528,Simmeringer Hauptstraße,142-150,Wien,1110,cafe,
370483984,Gastwirtschaft Schmid,16.4246059,48.166572,Simmeringer Hauptstraße,199,Wien,1110,restaurant,"Tu-Sa 10:00-22:00; Mo,Su 10:00-21:00"
373392351,RYAS,16.4314368,48.164971,Kaiser-Ebersdorfer Straße,86,Wien,1110,fast_food,Mo-Su 11:00-22:00
413369661,Isa's Eissalon & Café,16.4540831,48.1582557,Thürnlhofstraße,30,Wien,1110,ice_cream,"Apr-Oct Mo-Sa 08:00-22:00; Apr-Oct Su,PH 09:00-21:00; Nov-Mar Mo-Sa 08:00-21:00; Nov-Mar Su,PH off"
417310013,Milanino,16.43066,48.1656453,Kaiser-Ebersdorfer Straße,82,Wien,1110,pizza,
417340746,Sun Yao Dong,16.4277814,48.1697497,Geringergasse,20,Wien,1110,asian,"Tu-Su 11:00-15:00,17:00-22:00"
457217069,Café-Espresso Susi,16.4543729,48.1578699,Thürnlhofstraße,24,Wien,1110,cafe,
457217459,Pizzeria Naoma,16.4533441,48.1582848,Meidlgasse,48,Wien,1110,fast_food,
457217761,Caffetteria,16.453556,48.1582287,Thürnlhofstraße,25,Wien,1110,cafe,
874117230,KSV Wiengas,16.4204501,48.1832055,Otto-Herschmann-Gasse,6,Wien,1110,restaurant,Mo-Sa 08:00-23:30; Su 09:00-17:00
1187363211,Harry's Augustin,16.4278894,48.1667533,Kaiser-Ebersdorfer Straße,58,Wien,1110,regional;heuriger,
1442012590,El Greco,16.4185739,48.1849496,Gasometer A,A,Wien,1110,greek;pizza,Mo-Sa 09:00-22:00
1442012594,Gimlet,16.4211799,48.1859117,Guglgasse,11,Wien,1110,bar,"Mo-Th 16:00-00:30, Fr,Sa 16:00-02:00, Su 16:00-24:00"
1442012604,Totò Sapori,16.4186453,48.1853337,Gasometer A,A,Wien,1110,pizza;italian;pasta,
1442012610,Noodle House,16.4181504,48.1855119,Gasometer A,A,Wien,1110,noodle,Mo-Sa 11:00-21:00
1618097103,Austrian Pub,16.4210384,48.1855392,Guglgasse,11,Wien,1110,pub,Mo-Su 16:00-23:00
1618097105,McDonald's,16.4181293,48.1850337,Gasometer A,A,Wien,1110,fast_food,Mo-Sa 07:00-24:00; Su 08:00-24:00
1660619835,Schnitzelimbiss,16.4096783,48.1831196,Dopplergasse,3,Wien,1110,fast_food,
1691939108,Gasobar,16.4193773,48.1851763,Gasometer B,B,Wien,1110,bar,"Tu 20:00-02:00, We 20:00-02:00; Fr 20:00-04:00, Sa 20:00-04:00"
2209991118,Cafe Zipp,16.4115533,48.1797398,Josef-Haas-Hof,,Wien,1110,cafe,
2211705474,McDonald's,16.4719167,48.1690336,Landwehrstraße,6,Wien,1110,fast_food,Mo-Fr 09:00-19:00; Sa 09:00-18:00
2242576015,Bella,16.4196344,48.1707168,Simmeringer Hauptstraße,120,Wien,1110,fast_food,"Mo-Su,PH 10:00-22:00"
2242579102,Fresh,16.4193083,48.1710145,Simmeringer Hauptstraße,116-118,Wien,1110,fast_food,Mo-Su 08:00-22:00
2242580822,Patron Lounge,16.4187333,48.1715715,Simmeringer Hauptstraße,112,Wien,1110,restaurant,
2247671864,Schutzhaus Gaswerk,16.4364429,48.1741173,KLG Gaswerk,,Wien,1110,restaurant,
