id,name,lat,long,addr:street,addr:housenumber,addr:city,addr:postcode,cuisine_or_amenity,opening_hours
146317179,Il sole,16.3562378,48.2289104,Newaldgasse,2,Wien,1090,pizza;italian;indian,
146317846,Kaffee-Konditorei Mayerhofer,16.3599021,48.2271917,Althanstraße,11-13,Wien,1090,cafe,"Mo-Th 08:00-20:00; Fr-Su,PH off"
146340019,The Highlander,16.3534573,48.2269661,Sobieskigasse,9,Wien,1090,regional,Mo-Su 11:00-24:00
250417688,Uni-Eck,16.3595186,48.2171926,Berggasse,2,Wien,1090,fast_food,Mo-Fr 08:00-19:00
278548603,Solo Pizza e Birra,16.3536414,48.2162841,Alfred-Grünfeld-Gasse,1,Wien,1090,pizza,Mo-Su 11:00-23:00
295563589,Afiy'et,16.3537987,48.2221398,Währinger Straße,52,Wien,1090,fast_food,closed
296854420,Stiegl-Ambulanz,16.3522037,48.2164512,Alser Straße,4,Wien,1090,austrian,08:30-24:00
306016537,Sohyi Sushi,16.350202,48.2237527,Schlagergasse,9,Wien,1090,sushi,
306083017,Statt-Beisl,16.3515311,48.2231682,Wilhelm-Exner-Gasse,7,Wien,1090,austrian,"Mo-Fr 11:30-02:00, Sa 17:00-02:00, Su 17:00-24:00"
311283080,Grand Cafe Am Alsergrund,16.3507623,48.2243753,Lustkandlgasse,4,Wien,1090,cafe,
311283313,Asia Restaurant Li-Li,16.3509534,48.2250124,Lustkandlgasse,8,Wien,1090,asian,"Mo-Sa 11:30-14:30,17:30-22:30; Su,PH 11:30-22:30"
311562414,Rado´s Gastwirtschaft,16.3553373,48.2252975,Alserbachstraße,1,Wien,1090,traditional;regional;coffee_shop,Mo-Sa 11:00-23:00
313955132,modern korean,16.3508072,48.2245031,Lustkandlgasse,4,Wien,1090,korean,Tu-Sa 18:00-24:00
317767352,Cafe Stein,16.3612193,48.2155314,Kolingasse,1,Wien,1090,cafe,"Mo-We 08:00-24:00, Th-Sa 08:00-01:00, Su,PH 09:00-22:00"
318023658,Cafeteria Maximilian,16.3580946,48.2145962,Rooseveltplatz,1,Wien,1090,cafe,Mo-Sa 08:30-23:00; Su 09:00-23:00
323661731,Cafe Spitt,16.3537844,48.2246086,Nußdorfer Straße,19,Wien,1090,cafe,Mo-Fr 18:00-24:00
323672015,The Golden Harp,16.3634463,48.226577,Alserbachstraße,37,Wien,1090,pub,07:30-02:00
324188355,Beaver Brewing Company,16.3569822,48.2245756,Liechtensteinstraße,69,Wien,1090,burger,"Mo-Th 16:30-02:00, Fr,Sa 12:00-24:00, Su 12:00-22:00"
326889002,Stadl,16.3562722,48.2297736,Liechtensteinstraße,104-106,Wien,1090,bar,Tu-Sa 23:00-06:00; PH 23:00-06:00 off
330375942,Zum Roten Bären,16.3667965,48.2194689,Berggasse,39,Wien,1090,austrian;regional,Tu-Su 11:00-24:00
332412903,Namaste Nepal,16.3591482,48.227332,Lichtentaler Gasse,20,Wien,1090,restaurant,Mo 11:30-14:00; Tu-Su 11:00-21:40
333539957,Kaffee Konditorei Monarchie,16.3541445,48.2304002,Ayrenhoffgasse,2,Wien,1090,cafe,"Mo-Sa 07:00-22:00, PH,Su 08:00-22:00"
334355382,Charlie P's Irish Pub,16.3596067,48.2166113,Währinger Straße,3,Wien,1090,pub,12:00-02:00
341255640,Anker,16.3448876,48.2201284,Allgemeines Krankenhaus,29,Wien,1090,cafe,
343347084,Weinschenke,16.3607264,48.2175894,Wasagasse,14,Wien,1090,restaurant,"Mo-Su,PH 10:00-01:00"
343347085,Der Wiener Deewan,16.3627275,48.2170777,Hörlgasse,9,Wien,1090,indian;pakistani,Mo-Sa 11:00-23:00
344481901,aïda,16.3618977,48.2251144,Porzellangasse,60,Wien,1090,cafe,
344482365,Löwenhof,16.3633165,48.2250942,Rotenlöwengasse,17,Wien,1090,regional,
346283731,McDonald's,16.3415137,48.2162238,U-Bahn-Bogen,89,Wien,1090,fast_food,"Mo-We 07:00-04:00, Th-Sa 07:00-05:00, PH,Su 08:00-03:00"
350449333,Pizzeria Casa Piccola,16.3421717,48.2164108,Hernalser Gürtel,30,Wien,1090,pizza,Th-Tu 17:00-23:00
355686988,Akakiko,16.3623519,48.226141,Nordbergstraße,2,Wien,1090,japanese,Mo-Fr 10:00-23:00
356280748,die freunderlwirtschaft,16.3646225,48.2209203,Servitengasse,14,Wien,1090,restaurant,Tu-Sa 16:00-24:00
370674267,Einbaumöbel,16.3425032,48.2180701,U-Bahn-Bogen,96,Wien,1090,bar,
370676470,Venster99,16.3425625,48.218218,U-Bahn-Bogen,98,Wien,1090,bar,
375844890,Luxor,16.364128,48.2209527,Servitengasse,11,Wien,1090,pub,"Mo-Th 09:00-01:00, Fr 09:00-02:00, Sa 10:00-02:00, Su,PH 10:00-01:00"
380843426,Hot Dog Heisse Wurst,16.3409754,48.2152472,U-Bahn-Bogen,78,Wien,1090,fast_food,
441696299,Weltcafé,16.3571268,48.21664,Beethovengasse,2,Wien,1090,cafe,"Mo-Fr 08:00-22:00; Sa,Su 09:00-22:00"
441696339,Fish & Chips,16.3589513,48.2170309,Schwarzspanierstraße,20,Wien,1090,fast_food,"Mo-Fr 11:00-17:00; Sa-Su,PH off"
566992020,Cafe Latte-Art,16.3576674,48.214653,Universitätsstraße,4,Wien,1090,cafe,Mo-Fr 08:30-17:00
