id,name,lat,long,addr:street,addr:housenumber,addr:city,addr:postcode,cuisine_or_amenity,opening_hours
295929282,Club tresor,16.3604255,48.1976858,Laimgrubengasse,1,Wien,1060,pub,
303507170,Einfach So,16.3431311,48.1937233,Garbergasse,22,Wien,1060,restaurant,Sa off; Su-Fr 17:00-23:30
310192247,Känguruh,16.3416575,48.1939936,Bürgerspitalgasse,20,Wien,1060,pub,"Mo-Th 17:00-01:00, Fr-Sa 17:00-02:00"
313351706,Hagenthaler,16.3400914,48.1941991,Wallgasse,32,Wien,1060,restaurant,"Mo-Sa 09:00-24:00, Su,PH 11:00-23:00"
315846062,Wein & Co,16.3653354,48.2000494,Getreidemarkt,1,Wien,1060,bar,"Mo-We 10:00-20:00; Th-Sa 10:00-24:00; PH,Su 11:00-22:00"
317815743,Cafe Sperl,16.3611697,48.1998385,Gumpendorfer Straße,11-13,Wien,1060,cafe,Mo-Sa 07:00-22:00; Su 10:00-20:00
321241248,Ristorante Al Teatro,16.3392856,48.1912234,Liniengasse,54,Wien,1060,italian,Mo-Su 11:30-00:30
351628384,phil,16.3611169,48.2002468,Gumpendorfer Straße,10-12,Wien,1060,cafe,"Mo 15:00-23:00; Tu-Fr 09:00-00:00; Sa 00:00-01:00, 09:00-00:00; Su 00:00-01:00, 09:00-23:00"
355123976,Peter Pane,16.3403146,48.1952967,Bürgerspitalgasse,29,Wien,1060,burger,"Su-Th 11:00-23:00, Fr,Sa 11:00-24:00"
358089451,Vapiano,16.3585042,48.2004913,Theobaldgasse,19,Wien,1060,italian,Mo-Sa 11:00-22:30; Su 12:00-22:30
373550671,Cafe Drechsler,16.3624206,48.1984737,Linke Wienzeile,22,Wien,1060,cafe,"Mo-Fr 08:00-16:00; Sa,Su 09:00-17:00"
382371488,Downstairs,16.3590561,48.2000937,Fillgradergasse,10,Wien,1060,pub,Mo-Th 16:00-01:00; Fr-Sa 16:00-02:00; Su 16:00-00:00
409168053,Gönnerbar,16.3460653,48.1964704,Mariahilfer Straße,103,Wien,1060,bar,
409188525,Down Under,16.3522052,48.1942188,Magdalenenstraße,32,Wien,1060,pub,"Mo-Th 17:00-01:00, Fr,Sa 17:00-03:00, Su 17:00-24:00"
409188534,Starbucks,16.358538,48.200792,Mariahilfer Straße,23-25,Wien,1060,cafe,"Mo-Sa 07:30-22:00, Su 08:00-22:00"
409188535,Mon Ami,16.3601742,48.200329,Königsklostergasse,5,Wien,1060,bar,Mo-Su 18:00-02:00
409188537,Ra'Mien,16.3615001,48.2001867,Gumpendorfer Straße,9,Wien,1060,asian,Tu-Su 11:00-24:00
421728768,McDonald's,16.348539,48.1975547,Mariahilfer Straße,85-87,Wien,1060,fast_food,"Su-Th,PH 07:00-01:00; Fr,Sa 07:00-02:00"
429886695,KFC,16.3424032,48.1962199,Stumpergasse,64,Wien,1060,fast_food,"Mo-Th 10:00-23:00, Fr,Sa 10:00-01:00, Su 10:00-23:00"
437993816,Mill,16.342747,48.1939534,Millergasse,32,Wien,1060,regional,Mo 17:00-22:00; Tu-Fr 16:00-22:00
442573493,Coffee Fellows,16.3459299,48.1969068,Mariahilfer Straße,99,Wien,1060,cafe,"Mo-We 09:00-18:30; Th,Fr 09:00-19:00; Sa 09:00-18:00"
442579134,Ritter,16.3506371,48.1979831,Amerlingstraße,10,Wien,1060,cafe,Mo-Sa 07:30-22:00; Su 09:00-21:00; PH 09:00-21:00
442997809,Frascati,16.3540445,48.1981555,Barnabitengasse,1,Wien,1060,italian,"PH,Mo-Su 11:00-23:00"
443013000,Chez Bernard Restaurant et Bar,16.3505986,48.1982641,Schadekgasse,20,Wien,1060,restaurant,
443013016,My Secret Garden,16.3556973,48.1996474,Windmühlgasse,20,Wien,1060,cafe,Mo-Sa 11:00-19:00; Feiertags geschlossen
443013023,China Garten,16.3573076,48.2000719,Capistrangasse,3,Wien,1060,chinese,
