id,name,lat,long,addr:street,addr:housenumber,addr:city,addr:postcode,cuisine_or_amenity,opening_hours
266281901,Lobauer Löwe,16.518698,48.2013601,Eßlinger Furt,4,Wien,1220,regional,
294285276,Himmel und Wasser,16.464868,48.1913852,Stromkilometer,6R,Wien,1220,restaurant,May-Sep We-Su 11:00-20:30
298620530,Wok House,16.4651282,48.225736,Salbeigasse,2,Wien,1220,asian,
323058537,Falk,16.4428967,48.2496444,Wagramer Straße,137,Wien,1220,cafe,"Su-Th 08:00-01:00, Fr-Sa 08:00-03:00"
332254536,Pizzeria Campanile,16.4718952,48.2453305,Pastinakweg,3,Wien,1220,pizza,Mo-Su 11:00-23:00
353022689,Le Burger,16.4329207,48.2420689,Siebeckstraße,16,Wien,1220,fast_food,"PH,Su-We 11:00-22:00; Th-Sa 11:00-23:00"
370653407,Langobarden Stuben,16.4711165,48.2182859,Sandefjordgasse,2,Wien,1220,restaurant,
376480856,Eissalon Trento,16.423472,48.2266435,Schüttauplatz,2,Wien,1220,ice_cream,Mo-Su 09:00-22:00
415357334,Kleines Strandcafe,16.47675,48.2058531,Biberhaufenweg,73A,Wien,1220,cafe,
415361732,Noodles King,16.463955,48.261677,Rautenweg,44,Wien,1220,fast_food,Mo-Su 10:30-22:00
418185343,La Mare,16.4738729,48.2150785,Bergengasse,5,Wien,1220,pizza,
418261682,Pizza Kaiser,16.4225618,48.2266705,Schüttaustraße,60,Wien,1220,fast_food,"Mo-Fr 11:00-15:00,17:00-23:00; PH,Sa,Su 11:00-23:00"
426869281,Pizzeria Fantastica,16.4445136,48.2507738,Am langen Felde,2A,Wien,1220,pizza,"Mo-Sa 11:00-22:30; PH,Su 11:00-22:00"
426869282,Med Pizza Döner Dürüm,16.4444065,48.2506206,Wagramer Straße,154,Wien,1220,fast_food,
457352899,Restaurant Schloß Eßling,16.5228328,48.2147793,Eßlinger Hauptstraße,81,Wien,1220,regional,"We-Sa 11:30-23:00; PH,Su 11:30-20:00; Mo,Tu off"
457352904,Kaffeemühle,16.5297307,48.2131929,Eßlinger Hauptstraße,125,Wien,1220,pub,
457352905,Pozi's,16.5107348,48.2144568,Eßlinger Hauptstraße,2,Wien,1220,regional,
460606049,KFC,16.4333124,48.2422887,Siebeckstraße,16,Wien,1220,fast_food,
476068463,Baran Kebap-Haus,16.4805837,48.2199228,Erzherzog-Karl-Straße,252,Wien,1220,fast_food,
483195713,Elfinger,16.4840217,48.2928583,Elfingerweg,12,Wien,1220,fast_food,"Tu-Su 09:00-23:00 ""Lieferungszeiten""; Mo off"
600938801,Timeout,16.4742782,48.2152798,Bergengasse,3,Wien,1220,cafe,
685160110,Schönes China,16.458307,48.2196934,Wulzendorfstraße,2,Wien,1220,chinese,
