id,name,lat,long,addr:street,addr:housenumber,addr:city,addr:postcode,cuisine_or_amenity,opening_hours
308877404,Carno,16.369634,48.1690211,Hermine-Fiala-Hof,,Wien,1100,cafe,
311820993,Mabel's No90,16.3703852,48.1692604,Troststraße,50A,Wien,1100,pub,Mo-Sa 08:00-02:00; Su 14:00-24:00; PH 14:00-02:00
311821005,Mango,16.354584,48.1764049,Kundratstraße,6,Wien,1100,asian,"Tu-Su,PH 11:30-22:30"
335612010,Eissalon Tichy,16.3773424,48.1739485,Reumannplatz,13,Wien,1100,ice_cream,Apr-Sep Mo-Su 10:00-23:00
335654627,Das Columbus,16.3746159,48.1823214,Favoritenstraße,86,Wien,1100,restaurant,Mo-Sa 09:00-24:00; Su 09:00-23:00
402504350,Asia Wok,16.3700094,48.1718963,Siccardsburggasse,58,Wien,1100,asian;wok,
410689272,Brückenwirt,16.4147243,48.1344158,Unter-Laaer Straße,27,Wien,1100,restaurant,Tu-Sa 10:00-22:00; Su 09:00-20:00
477197219,Köy,16.3654368,48.1763345,Quellenstraße,124,Wien,1100,turkish,
495320725,Franzl,16.3477265,48.1749229,Kundratstraße,22,Wien,1100,cafe,
561197349,Cafe K6,16.3542938,48.1763348,Kundratstraße,6,Wien,1100,cafe,
571651943,Mekan Cafe Shisha Lounge,16.3629041,48.1791241,Gudrunstraße,184,Wien,1100,cafe,
598633997,Chili & Cheesy,16.3750259,48.1824943,Favoritenstraße,69,Wien,1100,burger,"Fr,Sa 08:00-01:00, Su-Th,PH 08:00-24:00"
598634155,aïda,16.3749673,48.1817429,Columbusgasse,1-3,Wien,1100,cafe,Mo-Su 09:00-18:00
598634963,McDonald's,16.3760973,48.1798538,Favoritenstraße,89,Wien,1100,fast_food,"Mo-Th 07:00-24:00, Fr,Sa 07:00-01:00, Su,PH 08:00-24:00"
674930519,KALE,16.3642597,48.1701454,Troststraße,72,Wien,1100,fast_food,
674930703,Baba Al Yemen,16.3671484,48.1696926,Alxingergasse,89-93,Wien,1100,restaurant,
674930744,Hühnermann,16.3673465,48.1694533,Van-der-Nüll-Gasse,88,Wien,1100,fast_food,
